ZIP_Code,City,State,Median_Home_Value,Home_Value_Change_1Y,Median_Income,Unemployment_Rate,Crime_Rate_per_1k,Risk_Label
47045,Atlanta,TX,2366194,-4.7,54013,5.1,6.4,Risky
96322,Houston,TX,2324968,1.8,161416,7.3,2.2,Safe
81051,Atlanta,WA,845461,-4.7,70080,2.8,10.9,Risky
36627,NYC,CO,2267131,4.2,115253,4.5,7.0,Risky
25198,Chicago,CO,2217494,0.9,131807,9.1,4.4,Safe
79521,Seattle,IL,940248,-1.5,68266,6.1,6.0,Risky
39475,Denver,WA,1667108,-4.6,142345,8.6,4.4,Risky
29403,Houston,GA,462632,-0.9,84122,2.1,7.1,Risky
13681,Houston,NY,834948,3.7,130864,7.3,4.0,Safe
52292,Denver,WA,196537,4.7,171787,4.4,5.9,Safe
15629,Austin,TX,285545,-4.2,152541,8.9,5.7,Risky
87814,Miami,GA,1682074,2.8,158117,9.6,7.8,Risky
18417,NYC,CO,651442,-2.4,78036,7.5,1.2,Risky
44765,Chicago,IL,2144471,-1.2,163354,3.2,7.6,Risky
84499,Houston,FL,587268,0.5,88805,5.7,7.5,Risky
66574,Houston,CA,115473,4.9,169465,5.7,5.3,Safe
37675,Denver,IL,1986184,-2.9,95303,8.6,3.7,Risky
82267,Seattle,IL,1344227,-3.7,148613,5.7,10.2,Risky
50563,Denver,TX,392429,0.9,151294,4.7,4.8,Safe
21332,Denver,NY,797862,3.5,148583,6.9,4.4,Safe
29177,SF,WA,900651,1.5,157788,7.2,6.1,Risky
99254,Chicago,TX,2117943,-1.5,166535,8.5,4.1,Risky
78447,Austin,CA,1323654,4.8,82582,9.2,10.1,Risky
67104,Denver,TX,1785525,5.0,138387,9.1,7.2,Risky
94335,Seattle,CA,1076302,2.7,104908,7.0,9.3,Risky
90730,Austin,TX,203833,3.0,122005,6.2,9.2,Risky
14951,LA,FL,1193956,2.6,155998,8.4,9.7,Risky
38333,Chicago,CO,1647751,-2.4,87647,4.5,10.6,Risky
31673,Houston,NY,2038729,-3.5,49132,8.1,11.1,Risky
50870,LA,FL,2442661,0.5,123320,6.0,5.2,Safe
81101,Austin,GA,1482580,4.5,76248,3.0,5.9,Safe
32821,Austin,CO,579009,3.8,93972,8.0,1.6,Safe
35494,Chicago,CO,698137,-3.9,100355,7.2,11.2,Risky
84160,Miami,CO,1720091,-4.4,95310,2.7,7.5,Risky
10835,SF,NY,2288740,3.7,72955,5.6,8.8,Risky
28646,Houston,WA,2049961,1.1,103348,5.9,5.8,Safe
87360,LA,TX,1167084,-2.0,93982,7.2,6.2,Risky
47335,Denver,CO,1886287,0.6,75540,7.4,7.0,Risky
79351,NYC,IL,1824097,-2.8,170188,3.5,9.7,Risky
12429,Miami,GA,1794589,4.5,140884,2.3,7.7,Risky
51950,Houston,CO,654018,3.3,59323,8.4,9.9,Risky
70654,NYC,IL,702547,4.6,47211,9.9,3.4,Safe
78143,SF,CO,967441,-3.1,97547,9.5,3.3,Risky
87527,NYC,FL,712403,3.4,87003,6.0,3.3,Safe
96704,Denver,WA,319251,0.6,72148,6.2,1.1,Safe
41099,NYC,NY,2420430,-1.8,168125,9.4,3.0,Risky
49385,Miami,WA,2343995,-0.2,155831,6.4,2.3,Risky
45919,Atlanta,GA,1976068,4.4,138517,4.2,6.0,Safe
70782,Miami,FL,2085512,1.9,123768,7.4,2.4,Safe
81116,Denver,TX,1531910,-1.4,106141,5.8,5.6,Risky
82590,LA,IL,2472470,5.0,123148,8.3,12.0,Risky
99626,Atlanta,TX,522913,-1.5,73666,8.3,6.5,Risky
50387,SF,CA,367755,3.1,68858,9.5,11.2,Risky
25823,Miami,WA,2219545,2.8,67640,3.1,8.7,Risky
56015,Atlanta,GA,584623,2.2,87937,6.2,10.8,Risky
25339,Austin,IL,2088034,1.7,56473,8.3,7.9,Risky
13491,Miami,NY,1671419,-3.9,96209,5.5,9.9,Risky
10706,Atlanta,CO,2340220,4.9,176635,7.0,4.3,Safe
25728,Chicago,NY,2076885,-3.4,51403,8.5,5.1,Risky
16997,LA,NY,1616435,1.0,66065,5.8,11.6,Risky
70408,Houston,FL,2011011,-2.5,45429,5.3,3.9,Risky
68097,NYC,NY,1038528,-3.3,98793,3.4,5.6,Risky
48523,Atlanta,IL,2186101,0.6,49282,8.6,8.2,Risky
35163,Houston,CO,315287,3.4,95351,8.4,5.3,Safe
27718,Miami,WA,1619598,-1.2,117357,7.9,1.2,Risky
97508,Houston,WA,1100855,-4.2,170564,5.1,9.7,Risky
93767,Austin,WA,318164,1.2,179414,6.7,4.7,Safe
49619,Seattle,FL,1752287,2.7,45434,3.0,3.5,Safe
22126,Seattle,CA,462809,-2.0,122896,4.6,6.6,Risky
99131,LA,NY,975893,1.9,160837,5.5,1.1,Safe
74926,Atlanta,WA,1816260,-4.2,46460,2.3,10.5,Risky
50633,Austin,NY,625011,-1.4,142205,2.8,3.9,Risky
87654,NYC,CO,199851,-0.3,108975,8.6,11.2,Risky
13317,SF,CO,829171,2.8,67140,9.8,8.5,Risky
54980,Denver,FL,2327075,-1.6,96385,4.6,7.0,Risky
54115,LA,NY,620910,-0.5,147843,2.9,9.9,Risky
71646,Denver,CA,539643,1.3,56213,9.5,11.9,Risky
53158,Seattle,FL,602911,1.2,135424,9.3,3.8,Safe
65963,Chicago,FL,2221879,0.2,78252,7.2,4.9,Safe
57631,SF,GA,580293,-1.7,96689,4.7,6.3,Risky
59316,SF,FL,2217034,1.7,141711,2.9,6.9,Risky
69342,Denver,NY,1983240,3.4,149121,9.5,7.1,Risky
25504,Chicago,FL,2256708,-3.5,68328,9.4,7.0,Risky
78593,Miami,NY,1987145,-1.6,163546,7.9,10.1,Risky
36660,Houston,NY,1193630,1.7,149700,9.5,5.5,Safe
47196,LA,WA,2395327,2.6,131276,3.1,1.1,Safe
75938,Austin,FL,1042291,2.8,103823,2.9,10.6,Risky
18605,SF,GA,1237165,1.5,44953,3.5,8.3,Risky
67388,Denver,NY,1341829,-0.2,48840,3.7,3.1,Risky
91297,Houston,WA,2092835,1.5,151391,8.6,1.3,Safe
65501,Seattle,GA,1241911,-3.6,110482,9.4,4.5,Risky
63309,Austin,GA,136959,-2.9,124110,3.7,2.4,Risky
37043,Denver,FL,320148,4.3,123705,5.7,10.9,Risky
43635,LA,TX,2287785,4.2,49719,5.6,4.1,Safe
89315,NYC,WA,1237013,2.2,46149,3.4,8.8,Risky
90691,SF,TX,1242634,-1.7,85279,8.8,8.2,Risky
43132,Seattle,NY,290118,1.5,172973,6.2,8.9,Risky
99387,LA,IL,898104,1.9,124905,6.5,6.8,Risky
25366,Atlanta,TX,773463,0.2,140154,4.1,9.0,Risky
82107,Seattle,WA,619412,2.5,131119,6.5,6.6,Risky
72580,Austin,FL,1103438,-4.7,110691,8.3,5.2,Risky
67889,Atlanta,WA,2033170,-2.4,177089,4.4,10.4,Risky
89553,Seattle,FL,1911025,2.9,130636,2.9,6.0,Safe
49236,Denver,TX,2439270,4.4,52202,6.7,7.2,Risky
14150,NYC,IL,1035497,3.8,106616,7.1,6.1,Risky
29423,Houston,CA,696538,2.2,42021,3.6,9.5,Risky
14137,NYC,NY,1407734,-3.3,148654,4.0,6.9,Risky
39992,NYC,WA,2016432,-1.3,147826,3.2,6.2,Risky
54921,Denver,CA,771380,-4.5,171842,9.4,3.8,Risky
89369,Chicago,CA,1934233,1.4,162868,3.7,11.0,Risky
76917,Seattle,GA,1688889,-0.5,49933,2.1,10.5,Risky
83690,Houston,GA,2288703,0.7,68981,8.7,5.7,Safe
44235,Miami,NY,639719,4.8,178431,8.4,8.3,Risky
88975,Denver,IL,1626380,-1.0,96097,5.7,6.6,Risky
29122,Chicago,GA,858895,-1.9,86134,8.4,2.9,Risky
33956,Denver,WA,536395,-3.5,131470,5.6,5.1,Risky
73879,Chicago,WA,478652,-3.6,74364,3.8,10.4,Risky
68560,NYC,TX,558407,0.2,114283,5.4,9.8,Risky
92800,SF,WA,612318,2.5,51763,5.9,2.1,Safe
78685,SF,NY,797418,0.6,77122,2.1,1.8,Safe
34660,Atlanta,FL,303180,3.7,165640,2.9,10.4,Risky
96064,Miami,CA,1708526,-1.8,82607,9.0,10.9,Risky
11168,Houston,WA,1315833,1.0,149555,5.1,4.2,Safe
55124,Chicago,NY,571426,1.6,122823,4.7,4.8,Safe
45897,Seattle,FL,601669,-2.2,67033,9.1,4.7,Risky
25032,NYC,FL,304488,-1.0,151479,3.2,2.4,Risky
62797,Austin,GA,2013194,0.9,160708,3.7,9.2,Risky
45294,Seattle,FL,2363107,-4.8,153036,8.6,5.1,Risky
53827,Seattle,IL,1056853,3.9,141090,4.2,10.2,Risky
13516,Chicago,FL,2249367,-3.9,100039,7.1,10.7,Risky
29751,Houston,FL,793779,-4.5,145249,7.9,11.0,Risky
40373,NYC,CA,886012,-2.8,42759,3.8,10.0,Risky
40270,NYC,IL,2130886,0.0,100693,4.0,9.7,Risky
20386,Houston,NY,780231,-1.7,115449,6.1,5.9,Risky
74817,SF,IL,413990,-0.6,151994,8.3,1.3,Risky
75184,LA,IL,542207,-4.2,141135,6.4,2.2,Risky
89693,Atlanta,NY,1930755,-2.7,62896,2.5,6.8,Risky
47879,Denver,CA,826389,-4.0,48649,4.8,5.0,Risky
59597,Atlanta,WA,132548,-2.7,103506,4.6,10.1,Risky
49132,SF,CO,1795775,2.0,98620,8.5,7.2,Risky
13626,Chicago,FL,1939658,0.8,113067,4.3,2.1,Safe
95936,Chicago,IL,681566,-1.7,127232,9.2,6.3,Risky
91515,Miami,IL,1324483,-2.4,119504,4.7,10.0,Risky
87065,Atlanta,WA,640513,5.0,79970,3.6,10.5,Risky
65390,Atlanta,NY,1595135,2.7,149811,6.3,2.8,Safe
26645,Denver,TX,1903329,3.2,107144,5.1,2.1,Safe
64144,Chicago,WA,1999016,-4.7,90248,7.2,5.3,Risky
23382,Seattle,IL,2254725,-4.4,89778,9.3,1.7,Risky
14025,Atlanta,GA,657845,2.1,69863,9.5,9.0,Risky
53226,Denver,FL,300802,-3.1,125331,3.8,5.9,Risky
89380,Houston,FL,1882030,-0.7,171971,3.3,3.2,Risky
79711,Austin,WA,585126,-3.2,170942,9.5,2.1,Risky
84710,Houston,CA,1472044,-3.2,160768,8.5,11.2,Risky
13443,Denver,WA,2472771,-3.9,125975,4.1,1.5,Risky
31395,Seattle,IL,630959,0.9,134303,8.4,2.1,Safe
20725,Miami,NY,2388808,2.4,84577,7.9,3.6,Safe
43461,Chicago,GA,1595579,-4.4,140793,4.0,2.0,Risky
51115,Miami,WA,2072041,-2.2,46594,9.2,8.1,Risky
93732,Miami,NY,1521072,1.6,46377,4.6,3.4,Safe
89790,Denver,WA,489952,-1.1,57176,5.8,6.3,Risky
89557,Chicago,IL,367299,2.0,166423,6.9,10.5,Risky
81260,NYC,GA,2449545,2.6,90074,3.5,10.1,Risky
38690,Austin,CA,1214344,-4.7,41481,6.9,2.6,Risky
11407,Atlanta,CA,1793287,-1.2,96139,7.7,2.0,Risky
83568,Miami,WA,1209427,2.3,48933,2.8,8.3,Risky
68560,Houston,CO,1193142,-1.2,139749,5.0,3.3,Risky
57340,NYC,CA,495927,-4.9,97718,6.9,9.6,Risky
27794,NYC,CO,1292179,-1.6,45768,9.4,5.8,Risky
29881,Seattle,CO,898623,3.7,111978,9.1,2.7,Safe
96292,Miami,TX,2126029,4.5,114776,3.4,11.7,Risky
59703,Miami,NY,2446256,0.6,40605,6.9,1.6,Safe
54354,LA,IL,1142714,-1.9,91265,2.8,2.4,Risky
88462,Denver,GA,1152355,-0.3,45740,4.4,9.9,Risky
24390,Seattle,WA,734966,-2.6,89429,6.8,6.0,Risky
97475,NYC,WA,1010192,-3.3,58441,2.7,11.3,Risky
37307,NYC,FL,1410328,-0.1,137625,9.1,2.2,Risky
34502,LA,FL,1094209,2.4,150377,8.6,2.7,Safe
32486,Atlanta,NY,1673023,-2.8,176378,5.8,1.0,Risky
48258,SF,IL,2322525,4.1,121674,5.9,3.4,Safe
67716,Houston,TX,1729979,-3.3,177608,9.1,8.2,Risky
91494,SF,IL,1168038,0.6,165647,2.4,9.0,Risky
92768,Miami,NY,1363797,2.8,118672,3.2,5.7,Safe
20748,Chicago,IL,1561189,-2.9,138564,4.5,3.8,Risky
72785,Seattle,FL,1436845,-2.0,71812,4.9,8.9,Risky
86050,Miami,FL,342141,-4.5,68709,9.9,2.9,Risky
32738,Atlanta,GA,1903819,4.4,154654,3.2,9.4,Risky
84231,SF,TX,2257867,-0.1,92717,4.4,9.7,Risky
83606,Miami,FL,2362952,-4.4,60946,8.6,5.9,Risky
51662,Houston,GA,2359016,3.3,62591,8.3,3.1,Safe
92234,NYC,TX,632190,0.7,49395,7.2,7.9,Risky
25123,Denver,FL,1794209,-4.4,55013,4.6,10.4,Risky
35616,Austin,TX,2037156,-0.5,178060,2.9,6.8,Risky
21182,Miami,CO,1152493,-0.7,91164,9.9,6.1,Risky
72013,Atlanta,IL,1251822,-3.5,99154,4.0,11.8,Risky
41331,Seattle,GA,1615682,-0.8,95394,8.8,6.9,Risky
56098,Chicago,TX,695022,-2.2,64879,9.2,1.4,Risky
36128,Houston,WA,2349750,2.0,51810,5.5,6.5,Risky
41556,LA,TX,218540,-4.9,102386,8.8,5.9,Risky
97505,Atlanta,IL,2240950,-3.9,73934,4.2,4.2,Risky
31876,SF,FL,747581,4.2,64268,9.1,4.5,Safe
18949,Denver,FL,518473,-0.7,78301,7.1,11.2,Risky
61962,SF,WA,1920056,-3.2,80852,3.6,2.5,Risky
81206,NYC,NY,519861,2.9,45848,8.3,9.4,Risky
34099,Denver,NY,1280616,3.5,81304,9.3,10.9,Risky
22716,SF,FL,1416520,-2.9,173613,6.6,3.9,Risky
62611,Seattle,CO,1245161,2.1,127720,8.1,1.7,Safe
48885,SF,WA,522933,1.2,153047,8.4,4.4,Safe
63144,Houston,CA,580519,2.5,86315,8.3,5.8,Safe
75220,Houston,CA,1991792,2.9,134062,5.6,11.5,Risky
17837,Austin,WA,1656731,1.6,120215,7.9,5.7,Safe
59355,SF,TX,146935,4.6,57159,6.4,2.0,Safe
57299,Seattle,FL,1065933,3.6,164549,5.3,2.6,Safe
29159,Seattle,NY,759358,-2.7,55880,3.3,4.9,Risky
61012,Miami,TX,2238902,4.1,50199,9.3,3.0,Safe
69305,Chicago,GA,2013296,-1.4,137969,5.3,1.7,Risky
97096,Denver,WA,1252301,2.3,99003,3.9,2.9,Safe
27106,Atlanta,WA,1690743,3.5,79946,3.9,2.2,Safe
68123,LA,CO,1129726,-0.6,48798,3.9,3.2,Risky
18720,Denver,NY,1110684,-4.5,68279,2.0,12.0,Risky
47661,Denver,NY,1093939,4.5,100716,5.5,5.9,Safe
97318,NYC,NY,1129007,-4.3,81964,9.1,8.2,Risky
31120,Denver,WA,1828461,-1.5,168245,2.2,2.8,Risky
29790,NYC,CA,1301338,1.0,109847,9.7,10.3,Risky
68655,Miami,IL,854899,-3.8,126385,3.4,3.9,Risky
69643,Chicago,CO,346818,3.4,98315,7.8,11.8,Risky
57374,Seattle,IL,2386738,-3.0,58672,8.3,10.2,Risky
52907,Austin,CO,312249,4.9,151572,7.9,11.5,Risky
60071,Seattle,WA,177383,4.2,107904,4.7,8.4,Risky
44812,SF,CA,1498008,1.0,64137,7.6,8.2,Risky
59570,LA,CO,1492696,1.6,154594,5.8,10.3,Risky
60901,Chicago,FL,1499017,0.3,171355,3.2,8.9,Risky
70186,Chicago,FL,1492862,-1.1,54208,3.6,7.7,Risky
60251,Miami,WA,1060103,-1.5,82994,2.2,4.9,Risky
75171,LA,WA,137985,3.9,62710,4.7,3.5,Safe
46160,SF,CA,2079617,0.8,168327,7.8,9.6,Risky
29156,SF,CA,404861,3.2,46243,9.8,5.2,Safe
86208,Austin,FL,502243,0.1,89907,3.1,1.7,Safe
89980,Atlanta,IL,888957,-1.9,179432,4.8,6.3,Risky
82320,Seattle,TX,838637,-4.1,156967,3.5,8.2,Risky
27929,Denver,CA,1218999,-1.8,170387,8.1,1.3,Risky
76606,LA,TX,2286794,3.8,157349,9.4,8.8,Risky
98442,SF,TX,1487508,2.1,110360,2.9,3.5,Safe
72559,SF,GA,1218589,2.9,89391,9.2,3.4,Safe
64205,Atlanta,IL,1428475,2.7,142669,4.2,7.2,Risky
78475,Chicago,CO,381752,-3.8,157275,3.8,4.7,Risky
74341,SF,WA,2313714,-3.4,139613,2.5,6.0,Risky
52863,Austin,TX,2256995,-1.8,66993,2.6,6.6,Risky
91837,SF,WA,1987521,-2.0,98487,2.6,11.1,Risky
75439,SF,WA,2147711,-4.3,42470,5.6,3.3,Risky
17194,Atlanta,IL,1510166,-3.5,126760,7.3,6.1,Risky
81387,Austin,IL,1599700,3.6,79182,3.5,9.6,Risky
91914,Houston,GA,1325332,0.9,106133,3.7,3.3,Safe
76214,NYC,CO,1143497,-1.6,164452,3.4,1.9,Risky
39777,Atlanta,WA,2406442,0.3,179935,8.5,1.2,Safe
36183,Chicago,FL,1458728,-2.4,126939,3.1,2.1,Risky
37445,Chicago,CO,2069442,0.8,166746,2.6,4.0,Safe
77038,LA,CO,2277271,-4.3,42899,2.3,5.5,Risky
97201,Atlanta,IL,1130742,4.0,142294,2.3,7.5,Risky
26198,Miami,TX,351987,-2.6,75516,6.4,3.2,Risky
31411,Atlanta,FL,1655204,3.2,116318,2.8,4.0,Safe
60577,Houston,FL,2261886,1.6,53586,3.8,8.7,Risky
25867,SF,NY,503920,0.2,51222,8.7,11.0,Risky
72501,Atlanta,TX,212726,4.3,133493,9.7,2.5,Safe
24266,Miami,TX,148308,-3.4,136127,8.9,6.2,Risky
49422,Denver,IL,315350,-3.8,170179,9.7,4.2,Risky
45208,Miami,TX,1245004,-1.8,66287,7.4,6.8,Risky
41213,Chicago,CO,816097,3.3,169908,9.9,2.3,Safe
17367,Houston,WA,1602914,-4.6,142405,6.0,4.0,Risky
89026,SF,NY,269455,-2.6,96907,8.4,8.8,Risky
45362,Miami,IL,2247572,-0.8,124336,9.8,10.0,Risky
61588,Houston,CA,1818776,2.1,72432,7.7,7.8,Risky
48285,Denver,TX,2221923,-2.0,65654,9.7,11.4,Risky
84755,Austin,TX,905912,-0.5,159976,4.0,8.2,Risky
81846,Austin,GA,185555,-1.6,133496,4.4,9.2,Risky
46307,Austin,CA,1165521,-4.1,116693,5.2,4.9,Risky
90280,Denver,CA,635929,2.4,140779,5.7,2.9,Safe
29867,SF,WA,1880787,-0.4,179676,9.2,8.2,Risky
66523,NYC,NY,1042119,3.1,155526,9.1,11.1,Risky
94161,NYC,WA,615643,1.9,174759,7.3,11.8,Risky
16378,Houston,CA,856168,-4.4,73794,3.9,6.0,Risky
94685,Austin,WA,1466893,0.0,111331,3.9,6.9,Risky
86958,Chicago,CO,2022899,4.9,50769,7.1,4.4,Safe
37926,SF,WA,1074532,-1.9,59552,6.0,8.4,Risky
23180,NYC,GA,1108403,-0.1,91186,4.1,9.4,Risky
46931,Atlanta,CO,2174068,1.5,94302,3.3,1.5,Safe
34014,LA,NY,1583881,-3.0,45077,7.8,10.3,Risky
89872,Seattle,WA,1519479,2.0,64723,8.5,6.7,Risky
68502,Denver,WA,1718696,1.6,56019,4.1,7.4,Risky
97736,Denver,CA,368966,-1.3,81006,5.4,3.3,Risky
15470,NYC,NY,1799765,-2.2,98611,7.7,1.1,Risky
24953,Denver,CO,1488753,4.2,121152,5.8,11.5,Risky
48507,Austin,CA,590553,-3.7,169677,9.7,11.2,Risky
16523,Seattle,CA,188106,-0.7,107200,3.0,9.5,Risky
96923,Chicago,WA,405289,2.7,177668,8.8,6.2,Risky
67190,Atlanta,FL,2452748,-3.5,161353,4.4,4.5,Risky
57761,Houston,CA,2282632,4.3,52232,7.5,2.7,Safe
41169,Seattle,WA,282909,0.3,138189,4.0,1.9,Safe
55641,Chicago,TX,312880,0.0,83963,9.7,6.0,Safe
32990,Denver,CA,1991967,-0.8,58406,2.4,9.7,Risky
39661,NYC,TX,2396009,3.7,161897,6.1,9.0,Risky
23419,Miami,CO,1609567,4.5,167162,9.3,9.3,Risky
24457,Houston,IL,2381578,-1.2,49379,5.8,2.3,Risky
77600,SF,FL,206177,0.4,43053,8.7,10.5,Risky
86102,LA,CO,1095654,-1.8,140347,9.6,9.8,Risky
43085,NYC,GA,319885,-1.3,131388,2.5,2.0,Risky
60654,Denver,NY,784388,-4.7,167445,5.9,4.9,Risky
16130,NYC,NY,1294451,2.9,59338,7.5,5.1,Safe
12042,Austin,IL,2275483,4.7,48455,8.7,9.1,Risky
80134,Denver,CA,1261321,2.7,125211,3.3,10.5,Risky
52982,NYC,GA,1169250,0.2,167742,6.5,5.1,Safe
75185,Seattle,IL,1103566,3.3,132805,3.3,2.4,Safe
43477,Seattle,IL,664208,3.6,65805,8.0,1.9,Safe
62709,Atlanta,NY,263686,0.4,157704,4.3,8.0,Risky
38716,Atlanta,TX,1953976,4.4,96109,4.2,6.5,Risky
88137,Houston,CO,183521,-4.7,126053,8.2,10.9,Risky
46018,NYC,CO,998534,-4.9,61144,8.7,11.5,Risky
18061,Atlanta,TX,293220,-4.2,61249,4.7,10.9,Risky
18609,Austin,CA,2388885,-4.4,155160,6.0,1.8,Risky
45371,Chicago,CA,1427911,-0.8,113239,7.5,4.1,Risky
93021,Atlanta,WA,1270609,4.4,71076,8.0,3.6,Safe
30805,NYC,WA,1265991,1.8,150073,8.2,1.8,Safe
17857,Seattle,CO,866582,1.6,110210,5.1,11.1,Risky
21620,LA,IL,2242404,-1.2,77098,6.3,10.8,Risky
18177,Miami,CA,1291741,0.3,91293,2.9,5.3,Safe
40111,SF,TX,435845,-2.0,100230,9.6,11.5,Risky
98578,Atlanta,CO,602440,0.2,177404,7.6,7.2,Risky
94181,SF,GA,912457,2.5,134856,5.0,5.8,Safe
99941,Miami,NY,2026442,0.6,86764,5.1,7.0,Risky
21826,Houston,TX,387580,-0.8,105501,2.7,5.6,Risky
23890,Seattle,WA,2181509,3.4,60495,5.7,4.2,Safe
92428,Seattle,FL,825800,-2.1,64939,7.4,3.0,Risky
68031,Miami,CA,1832030,-0.2,157145,9.6,6.1,Risky
85020,NYC,NY,818759,4.8,62701,7.2,6.8,Risky
15495,SF,FL,2201661,4.7,124153,7.2,10.0,Risky
38481,SF,CO,301134,-4.9,153693,8.3,6.2,Risky
21267,Miami,NY,400821,0.3,166029,6.1,10.1,Risky
16743,SF,IL,791295,-1.6,83129,2.3,11.5,Risky
64800,NYC,CO,699934,-2.1,175395,9.1,8.9,Risky
58773,Seattle,CA,610122,1.0,135406,5.2,2.3,Safe
67042,Houston,IL,330716,-0.5,119754,9.9,6.1,Risky
59476,Austin,CO,1661119,2.3,118426,5.3,10.4,Risky
38552,Seattle,NY,2346019,-4.7,159713,7.3,6.4,Risky
75242,Chicago,IL,2290300,4.3,113019,5.7,9.9,Risky
55772,Chicago,CO,140492,0.7,167032,3.9,9.5,Risky
53730,Seattle,CO,2070247,1.8,99799,9.4,2.8,Safe
38948,NYC,CA,707230,1.0,126547,7.0,4.6,Safe
86311,Austin,TX,2437006,4.9,43440,5.6,9.4,Risky
79093,Houston,GA,996699,4.9,111268,3.2,2.8,Safe
79123,SF,FL,1026808,1.1,45152,10.0,5.7,Safe
26535,Chicago,TX,1666230,1.8,164446,9.2,2.5,Safe
76490,Chicago,CO,718279,1.2,69345,5.4,3.6,Safe
56562,Chicago,NY,960801,-1.9,161705,3.4,4.1,Risky
99080,Denver,CO,2274366,-3.1,49501,2.2,6.8,Risky
68535,NYC,TX,955193,-1.0,165044,3.2,11.0,Risky
51269,Seattle,IL,1542806,1.8,87099,6.3,5.2,Safe
90674,Austin,CA,1220880,-4.4,123707,8.5,10.3,Risky
52462,Seattle,TX,990194,0.1,163600,4.9,8.6,Risky
13127,Denver,TX,545044,-0.9,43857,5.5,9.6,Risky
33147,Chicago,CA,1731748,0.3,74955,5.8,9.4,Risky
55528,Miami,IL,1126936,3.6,92904,2.1,4.3,Safe
87095,Denver,GA,2194917,-4.5,117967,3.4,3.6,Risky
78931,NYC,TX,1782129,2.6,40780,6.0,11.8,Risky
76381,Houston,FL,1126573,1.7,169611,4.2,9.1,Risky
73749,SF,NY,1153518,-3.0,57013,6.2,5.0,Risky
48672,LA,WA,1211257,2.3,144033,2.9,7.1,Risky
23731,Austin,IL,592797,-0.0,142834,8.4,9.5,Risky
64512,Denver,CO,1774211,-0.2,45664,8.3,1.6,Risky
61024,Houston,IL,1680234,-0.2,158609,7.4,2.1,Risky
13832,LA,TX,1555464,4.5,63618,6.3,1.3,Safe
42332,Houston,FL,1856870,4.4,138083,5.1,2.8,Safe
22467,Seattle,WA,418353,4.1,116854,7.5,2.3,Safe
51025,Seattle,CO,1222481,3.9,95729,8.3,6.1,Risky
23107,Chicago,CA,1981729,-4.6,84102,8.5,4.2,Risky
87994,Atlanta,WA,185401,-1.0,90625,4.8,1.5,Risky
53481,SF,TX,1977392,3.9,130591,3.6,5.9,Safe
12581,NYC,TX,678776,2.6,135374,4.7,7.4,Risky
85118,NYC,CA,983385,-0.4,56944,2.1,5.1,Risky
61638,Chicago,NY,279669,2.7,104933,5.4,3.9,Safe
18418,Seattle,CA,1266224,-2.9,173767,4.2,5.3,Risky
39113,Chicago,TX,1811833,1.0,178982,8.3,6.7,Risky
94363,Miami,GA,324269,0.3,54803,7.4,5.8,Safe
73044,Denver,CA,329005,0.7,112996,2.2,2.0,Safe
89955,Denver,CO,471012,2.2,140307,3.2,6.0,Safe
71030,Austin,NY,2315908,4.5,138257,6.3,8.9,Risky
21814,Seattle,CA,842723,-2.4,74229,6.9,10.0,Risky
20024,Atlanta,CA,2338006,2.6,69460,8.2,5.8,Safe
73288,Miami,IL,1703262,1.5,69796,9.7,11.9,Risky
67836,Miami,IL,1623331,2.0,81966,7.6,10.3,Risky
17435,Seattle,TX,594065,-0.7,150778,6.4,3.4,Risky
77084,Denver,CO,1145391,4.4,110814,5.3,6.0,Safe
80601,LA,TX,1823969,-0.2,46825,7.9,4.3,Risky
98416,Denver,WA,1592758,-3.8,80822,9.5,7.1,Risky
13407,Austin,CO,1283555,1.8,110835,5.4,3.5,Safe
42940,Austin,CA,1371952,-3.7,154094,6.7,1.4,Risky
15666,Seattle,GA,2146899,-1.8,145683,3.7,10.9,Risky
47122,SF,FL,2270373,-2.7,139304,8.9,6.7,Risky
35092,SF,TX,768838,0.4,106265,7.7,11.1,Risky
85645,Atlanta,CA,458124,-1.5,173882,4.8,2.3,Risky
36505,SF,CA,2010561,-3.4,79231,9.0,2.7,Risky
46713,Houston,FL,935677,2.9,53135,9.8,3.5,Safe
64387,Houston,CA,976538,-0.3,69838,4.3,6.0,Risky
53169,NYC,FL,1188284,-0.5,95132,3.5,10.7,Risky
83282,Houston,FL,388574,3.9,149438,8.7,8.2,Risky
87511,LA,WA,682721,0.4,49806,6.7,1.6,Safe
61742,LA,CA,411919,2.1,71588,9.1,5.5,Safe
50522,LA,WA,1192012,-1.7,178594,4.8,9.0,Risky
91132,Houston,CA,264010,0.6,101869,6.7,4.5,Safe
13880,Atlanta,IL,1812705,2.3,90214,6.6,6.4,Risky
53454,Denver,FL,1484515,-2.0,80238,3.5,8.8,Risky
65711,Seattle,NY,1248395,1.9,137828,9.9,11.6,Risky
53539,Chicago,FL,981697,0.7,160155,7.3,4.7,Safe
78321,NYC,NY,1746592,-0.7,167404,7.3,9.2,Risky
97985,Austin,CA,724790,2.1,143747,4.4,9.2,Risky
24799,Miami,TX,1952293,-1.8,177006,7.2,7.0,Risky
70102,Austin,GA,2350511,2.1,105745,8.7,9.9,Risky
60726,NYC,WA,1704211,0.5,167566,8.5,6.9,Risky
58784,Austin,CA,2434283,-2.5,130978,9.4,7.9,Risky
53333,Denver,GA,2424514,1.7,142244,3.2,10.2,Risky
